respondent_id,synced_at,bu,survey_type,subholding,location,region,facility_type,facility_id,overall_score,overall_group,people_score,process_score,premises_score,nps_score,feedback,tags,sentiment,channel,language
7724cd2c-01ec-40e1-965a-8083e2bd8ed0,2025-11-27 10:21:40,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,1,1,1,,we have wheelchairs and they didnt provide people to push the wheelchairs. They weren't professional about it. It should've been an automatic process.,Facilities for Special Needs Passengers,Negative,,English
de742469-a83a-4822-8883-3a2c4c8dc02b,2025-11-26 17:53:51,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,2,Dissatisfied,2,1,5,,"Sering lambat karena hal-hal teknis yang tidak saya pahami, tapi terjadi berulang, sehingga satu antrian bisa sangat lambat jalannya. Ditambah lagi ada petugas-petugas lain yang tiba-tiba datang dan ngobrol dengan petugas check in, membuat prosesnya semakin lambat, bahkan kadang petugas check in harus mengerjakan hal-hal yang diminta petugas lain terlebih dahulu ketimbang melayani customer di hadapannya.",Staff Performance and Customer Service Attitude|Technical Issues with Check-In Equipment,Negative,,Bahasa
85f8e500-4bce-42a4-bf04-d815694ace2b,2025-11-24 16:35:00,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,4,Satisfied,4,4,4,,Check in Lion Air hanya buka 2 padahal antreannya panjang,Queue Management and Waiting Times,Negative,,Bahasa
7b322ed6-de8e-4f57-977a-79670a242b93,2025-11-22 11:50:02,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,1,1,1,,lama,,Neutral,,Bahasa
48a13522-9070-40eb-86db-e43677001ebc,2025-11-21 19:19:24,API,General,API,SUB,4,"T1,DEPP 2",SUB-CHECK-T1-DEPP 2,4,Satisfied,5,5,5,,Wifi,,Neutral,,Bahasa
e513d4de-7d06-4506-a240-030b13013153,2025-11-20 14:24:51,API,General,API,DPS,2,CHECK IN INTERNASIONAL ISLAND D,DPS-CI.INT-D,5,Satisfied,4,4,4,,Tetap di jaga kelancarannya,,Positive,,Bahasa
35ee48db-2a13-4a1a-b14b-fc6e0174a95d,2025-11-19 10:25:34,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,5,4,5,,Bagus sudah banyak peningkatan,,Positive,,Bahasa
cf9f8183-2552-417c-88e1-e50e81625298,2025-11-19 09:13:23,API,General,API dan IAS,CGK T2,1,CHECK IN T2F UMROH,API-CHECK IN-CGK T2-HCI F LU,5,Satisfied,5,5,5,,Bagus,,Positive,,Bahasa
e99f8ea6-d6d8-4d76-be9e-153c9686cd6e,2025-11-18 08:18:05,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,3,1,1,,"Check in cpunter sedikit sekali padahal penumpangnya banyak. Sudah begitu lambat,","Check-In Infrastructure and Technology (Counters, Self-Check-In Machines)",Negative,,Bahasa
ebba7e9e-b83e-4f4d-b2b1-1cf0ef660634,2025-11-18 05:20:59,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,1,1,1,,Petugas sangat lama dan sangat tidak ramah,Staff Performance and Customer Service Attitude,Negative,,Bahasa
b0d940a9-0be6-4de7-a538-6c87e58d2f06,2025-11-18 05:20:40,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,2,1,1,,Sangat lambat,Queue Management and Waiting Times,Negative,,Bahasa
41b4a729-c269-446d-8383-ac38eeae6204,2025-11-17 19:41:19,API,General,API,DPS,2,CHECK IN INTERNASIONAL ISLAND C,DPS-CI.INT-C,2,Dissatisfied,1,1,1,,Staff is too slow,Staff Performance and Customer Service Attitude,Negative,,English
bcb5117e-9f2b-421a-93e9-31b8dd8a117e,2025-11-17 17:21:20,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,2,Dissatisfied,2,2,2,,Datang 2.5 jam lebih awal di bandara tetapi tidak bisa check in. Padahal counter kosong semua. Counter check in di buka tepat pukul 18.35. Saat ini kondisi antrian sudah mengular dan petugas check in tetap menunda sampai jam 18.35. Padahal rencana saya datang lebih awal adalah untuk shopping di bandara. Customer experience journey saya buruk sekali,Queue Management and Waiting Times|Staff Performance and Customer Service Attitude,,,Bahasa
3a7911da-7ec3-43b2-9845-f7d5a2ba2e15,2025-11-17 15:48:56,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,5,5,4,,"Petugas sangat ramah. Hal yang sangat baik. . Mesin check in mandiri dapat lebih membantu, kadang tidak berfungsi. . Perlu ada petugas melakukan cegah awal atas koper/luggage yang melebihi ketentuan pada pintu sebelum pemeriksaan AVSEC/Pintu gerbang.","Check-In Infrastructure and Technology (Counters, Self-Check-In Machines)|Staff Performance and Customer Service Attitude",,,Bahasa
48937822-a5d1-412c-999d-e5e60d6d08bd,2025-11-17 14:53:17,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,2,Dissatisfied,3,2,4,,Antrian panjang,Queue Management and Waiting Times,,,Bahasa
f200b9ac-ca94-4959-99ee-4900af894d33,2025-11-17 14:06:03,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,5,5,5,,"Tidak mengantri, bersih, ramah mbaknya",,,,Bahasa
15cef144-b4b9-4867-b851-c5ff8c73c4de,2025-11-16 17:47:24,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,2,Dissatisfied,5,3,5,,"Signage bagage drop lion air kurang terlihat, tanya petugas di arahkan ke nomer line yang salah. Tolong buat signage yang MUDAH DILIHAT. LOGO AIRLINE DAN PANAH. sudah ada tp hanya print hvs 1 titik.","Signage, Directions, and Communication Clarity",,,Bahasa
3edd9832-c689-4ea1-a7e2-81d9ec86973f,2025-11-15 12:11:15,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,4,1,4,,"untuk rombongan yg check in, tolong digeser ke counter khusus rombongan. menunggu 1 jam untuk 1 rombongan, sangat tidak efektif. menyusahkan yg checkin sendiri",Suggestions for Infrastructure and Service Improvements,Negative,,Bahasa
f2f36489-ad33-4232-82ff-750a9446229b,2025-11-13 17:04:32,API,General,API,SUB,4,"T1,DEPP 2",SUB-CHECK-T1-DEPP 2,5,Satisfied,5,5,5,,Good,,Positive,,Bahasa
07458079-db30-4c29-9b2d-79a3ad899121,2025-11-13 14:35:27,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,5,5,5,,Saat jam sibuk agar seluruh check in counter dioperasikan,Suggestions for Infrastructure and Service Improvements,Neutral,,Bahasa
6f14c268-df5f-4e9a-b609-551fc74b993a,2025-11-13 09:13:42,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,5,5,5,,,,,,Bahasa
0da148cd-5742-46e3-acd9-4077591cd9c7,2025-11-13 08:56:03,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,5,5,5,,bagus dna pertahankan,,Positive,,Bahasa
b676c18b-c1aa-4dec-9aac-ff07e53afccd,2025-11-13 08:23:12,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,5,5,5,,Ok,,Neutral,,Bahasa
d0ebe664-0000-432a-9218-6d919adca9d6,2025-11-13 08:22:31,API,General,API,SUB,4,"T1,DEPP 3",SUB-CHECK-T1-DEPP 3,5,Satisfied,3,5,3,,Booth chekin di perbanyak,Suggestions for Infrastructure and Service Improvements,Neutral,,Bahasa
0fcae57e-00cb-4de0-bb17-a17c7de1050e,2025-11-12 23:46:23,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,5,5,5,,,,,,Bahasa
8c84b322-0c03-40c1-b341-36f25d1c7284,2025-11-09 20:18:49,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,3,Neutral,4,3,3,,Petugas check in tidak memberi prioritas terhadap yang membawa bayi,Priority and Special Passenger Services,Negative,,Bahasa
936cf14a-6b34-4269-b4cb-4565543400c4,2025-11-09 08:18:49,API,General,API,SUB,4,"T1,DEPP 2",SUB-CHECK-T1-DEPP 2,5,Satisfied,5,5,5,,Untuk chek in tidak ada tapi untuk parkir kalau menemukan kunci ya sudah gak perlu minta uang atau rokok,,Neutral,,Bahasa
ecd15944-962d-43f4-8fb9-0e6410810676,2025-11-08 16:17:27,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,1,Dissatisfied,1,1,1,,Flight changed time without us getting notified have to wait 7h now,Flight Information and Notification Systems,Negative,,English
a6526f87-26b8-4b61-8fde-2c06217c07a5,2025-11-07 17:58:30,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,5,Satisfied,5,5,5,,"So far,  bagus-bagus aja sih",,Positive,,Bahasa
a38bbe12-0fa0-44ce-942a-42063f4203de,2025-11-07 04:29:32,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,5,Satisfied,5,5,5,,,,,,Bahasa
85cb1de9-1ae9-4f82-999b-7bbabd12764b,2025-11-06 18:20:32,API,General,API,DPS,2,CHECK IN INTERNASIONAL ISLAND E,DPS-CI.INT-E,1,Dissatisfied,1,1,1,,,,,,Bahasa
7e487a40-33cc-4642-9fdd-ffb0e02db9f6,2025-11-06 04:54:18,API,General,API,DPS,2,CHECK IN DOMESTIK SISI BARAT,DPS-CI.DOM-BARAT,2,Dissatisfied,5,1,5,,Lambat sekali,Queue Management and Waiting Times,,,Bahasa
308984db-28a9-4908-ae8b-14ddcafc253b,2025-11-04 19:16:29,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,5,5,5,,,,,,Bahasa
733b3c4a-0dfd-49d4-a34f-fd64469b229e,2025-11-04 12:32:01,API,General,API dan IAS,CGK T2,1,CHECK IN T2F UMROH,API-CHECK IN-CGK T2-HCI F LU,2,Dissatisfied,2,2,2,,,,,,English
8803640c-cfd5-4be4-b42f-2ee183e3f9b8,2025-11-02 22:06:56,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,1,Dissatisfied,3,1,2,,45 min wait for 9 people to clear ahead of me at 5J 762 Cebu pacific flight .. the slowest check in EVER .. still standing at number 5 to get check in done and all 3 counters are occupied and god knows what they are doing .. horrible,Queue Management and Waiting Times,Negative,,English
d76202e8-2dfe-4775-968a-947d749195cd,2025-11-02 10:47:21,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,1,Dissatisfied,1,1,1,,Kalau antrian bagasi drop atau cek in antrinya panjang. Petugas ditambah orang.,Queue Management and Waiting Times,Neutral,,Bahasa
ccd0866e-a3c3-4b13-9443-2063c871f4a6,2025-11-01 11:49:13,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,5,5,5,,Bsik,,Neutral,,Bahasa
05fa9ae3-bf30-44ea-9c1d-2d808e409603,2025-10-29 10:49:19,API,General,API dan IAS,CGK T2,1,CHECK IN T2F UMROH,API-CHECK IN-CGK T2-HCI F LU,5,Satisfied,5,5,5,,Amat sangat nyaman untuk cekin,"Check-In Infrastructure and Technology (Counters, Self-Check-In Machines)",Positive,,Bahasa
e98aa208-0f8b-47de-a88f-c96d64711350,2025-10-28 11:21:14,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,5,Satisfied,5,5,5,,,,,,Bahasa
a5d0af95-8c60-4272-8d4e-4b33a34bdaf2,2025-10-26 16:14:14,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,2,Dissatisfied,4,2,2,,"Saya tidak faham kenapa hanya sedikit counter pada baggage drop yang dibuka, padahal antrian sudah sangat panjang","Queue Management and Waiting Times|Signage, Directions, and Communication Clarity",Negative,,Bahasa
0465eede-9c7e-4afd-999f-25ae4adb0795,2025-10-26 12:01:19,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,4,Satisfied,5,4,5,,"Pelayanan cukup tertib dan teratur dengan keramahan petugas jadi lebih baik mungkin akses keluarnya setelah check in yang perlu di benahi, harus ada akses bebas untuk mengeluarkan troli lebih mudah.",Suggestions for Infrastructure and Service Improvements|Staff Performance and Customer Service Attitude,Positive,,Bahasa
373bd73d-a13e-434f-8612-8fdd3911d361,2025-10-22 08:47:35,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,3,Neutral,3,3,4,,Seharusnya ada fast lane untuk baby dan toddler seperti di luar negeri. Udah tanya petugas katanya ga ada :(,Priority and Special Passenger Services,,,Bahasa
4a101f38-8f18-4360-bcc9-3a38dc64fc1a,2025-10-22 04:09:38,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,5,5,5,,Keren,,,,Bahasa
04858b41-3b54-45a2-bd1f-9986aad59c56,2025-10-21 17:48:49,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,4,4,4,,baguss,,,,Bahasa
8f27d07b-aa1d-49ff-a9a7-3c6b62179d8e,2025-09-06 04:13:00,API,General,API dan IAS,CGK T1,1,CHECK IN T1B,B.HCI,3,Neutral,,3,3,,"waktu cek in jangan terlalu dekat, kalau bisa ditambah hingga 5 jam sebelum, kemudian suhu ruangan jangan terlalu dingin untuk malam hari tidak perlu sampai 17 derajat, diberikan fasilitas semi rebahan terutama untuk penumpang yang di delay oleh maskapai walaupun telah diberitahu lebih dulu via WhatsApp",Suggestions for Infrastructure and Service Improvements|Facilities for Special Needs Passengers,Neutral,,
e54cbc68-2320-419c-93ac-fe74c139ab1a,2025-09-06 09:36:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,3,Neutral,,,,,"Petugasnya kurang responsif dan hanya ngobrol ke sesama rekannya, padahal antrian panjang, area counter check in juga panas, untuk bagasi juga tidak jelas, bagasi saya waktu itu masih termasuk ukuran normal tapi diarahkan ke tempat penitipan bagasi besar, petugasnya hanya menunjuk arah, tp tidak ada yang mengarahkan dimana tempat penitipan bagasi besar. Saran saya silahkan direspon apa yang menjadi komplain, dipelajari dan berikan pelayanan terbaik, terima kasih.","Check-In Infrastructure and Technology (Counters, Self-Check-In Machines)|Staff Performance and Customer Service Attitude",Negative,,
f485b0b5-8008-4399-a944-a81b66852854,2025-09-06 11:04:00,API,General,API dan IAS,CGK T1,1,CHECK IN T1A,A.HCI,5,Satisfied,5,,,,,,,,
2aff62b9-9948-4aa8-b837-f5634f55c76c,2025-09-06 11:25:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,,,,,,,,,
260d8a3f-83ff-43b2-95b2-b65ae4adb384,2025-09-06 13:36:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,1,Dissatisfied,5,,,,"Tolong, dengan sangat. Sikap ramah tamah adalah ciri khas dari bangsa kita. Untuk semua petugas, tolong jangan memperlihatkan raut muka 'cuek/acuh'. Terutama kepada masyarakat kita sendiri.  TERIMA KASIH",Staff Performance and Customer Service Attitude,Negative,,
b346c1f4-ca9e-4f3b-bb3d-b18bcf442bda,2025-09-08 05:27:00,API,General,API dan IAS,CGK T1,1,CHECK IN T1A,A.HCI,5,Satisfied,5,,,,,,,,
019d5caa-298a-4848-b6e0-f1b1b51f4ca6,2025-09-08 10:08:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,,,,,Secara umum layanan sdh baik,,Positive,,
43c7fc9a-040f-4965-a9ad-f8ff7ffd033d,2025-09-08 10:09:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,4,Satisfied,4,,,,,,,,
ecaf93ba-2693-42a2-97f8-8403fef7cd6c,2025-09-08 10:48:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,1,Dissatisfied,1,,,,"Petugas Di Hall B information sangat tidak ramah dan tidak kooperatif . kalau tidak bisa berkomunikasi dengan pelanggan lebih baik ditempatkan di area dalam saja , jamgan di tempat yg berhubungan dengan pax",Staff Performance and Customer Service Attitude,Negative,,
bd6b118a-974f-48fe-bd33-25be5db80136,2025-09-08 12:02:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,5,Satisfied,5,,5,,Sangat ramah dan good personal,,Positive,,
043291f2-a088-40e3-84b6-c1a64b4f23a2,2025-09-09 20:35:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,5,Satisfied,5,,,,,,,,
42c83138-80c0-4dbf-b9d5-7e689f045f13,2025-09-09 22:27:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,2,Dissatisfied,,,2,,fasilitas ATM tidak ada di area counter.,Facilities for Special Needs Passengers,Negative,,
86f42240-1ef5-4b73-8861-e1fd1bc8621d,2025-09-11 08:16:00,API,General,API dan IAS,CGK T1,1,CHECK IN T1A,A.HCI,5,Satisfied,5,,,,,,,,
54005dda-649c-4661-a4ef-78c240e7996e,2025-09-11 22:47:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,3,Neutral,3,,,,,,,,
b4e7d192-9e30-4e64-9c37-725ba0b5f1fd,2025-09-13 01:14:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,1,Dissatisfied,,,,,,,,,
66539904-32c7-43b1-8b73-73aab4a7250a,2025-09-14 09:38:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,5,Satisfied,5,,,,,,,,
17161feb-2ffb-4222-ac2d-069f905f0485,2025-09-17 16:18:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,5,Satisfied,5,,,,"Pernah liat kursi petugasnya pada rusak, apakah memang tidak di perhatikan yah?",Facilities for Special Needs Passengers,Negative,,
14dc846d-abf5-4e1b-b19b-0fa00481d9c4,2025-09-18 07:39:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,2,Dissatisfied,,,,,Counter checkin tersedia banyak tapi hanya sedikit saja yg buka.. sangat disayangkan harus mengantri lama,Queue Management and Waiting Times,Negative,,
dfc7f6eb-f485-4fef-ac76-261e4e8ac92f,2025-09-18 13:59:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,5,,5,,,,,,
f07fd179-fca9-4ec1-afcc-478ec4ea5df3,2025-09-18 14:21:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,,,5,,Ok bagus,,Positive,,
3d838726-7c94-4862-ba43-f7ca6ba27419,2025-09-18 16:58:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,5,,,,"Semuanya baik pelayanan pasilitas, cukup bagus nyaman bersih bandara nya",Airport Amenities and Passenger Comfort,Positive,,
ed9b804a-16f2-4634-aa21-91bb6f1b783e,2025-09-18 17:41:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,,,5,,Ok bagus,,Positive,,
11f7cf77-895e-4a26-8d6c-bcc812ba6d96,2025-09-18 21:36:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,5,Satisfied,,,,,Sangat sangat membantu,Staff Performance and Customer Service Attitude,Positive,,
a24eedd4-17ee-47a4-b413-e4dda93e8177,2025-09-19 07:31:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,5,Satisfied,,,5,,Sangat memuaskan,Staff Performance and Customer Service Attitude,Positive,,
35be4641-1ff4-43a5-9485-488dfed3c968,2025-09-26 09:33:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,5,Satisfied,5,,,,Agar lebih jelas dalam memberikan direction gate,"Signage, Directions, and Communication Clarity",Neutral,,
b73a17de-baeb-4daa-b722-bd2c8fe2b83a,2025-09-29 12:14:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,2,Dissatisfied,2,,,,Harusnya disaat penumpang pafat fan antri panjanh intuk checkin pelayanan di maksimalkan agar penumpang tdk antri lama,Queue Management and Waiting Times|Suggestions for Infrastructure and Service Improvements,Negative,,
8713e956-d3c4-4113-9b40-0e8b645a7b75,2025-09-30 08:55:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,2,Dissatisfied,2,,,,,,,,
71e2aeee-d5d7-4cb9-b87e-7962d4818fbf,2025-10-03 11:52:00,API,General,API dan IAS,CGK T1,1,CHECK IN T1B,B.HCI,5,Satisfied,5,5,5,,Bagus.,,Positive,,
82ca2d48-8396-489a-9947-b156acb0213e,2025-10-04 17:45:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,5,Satisfied,5,5,5,,Layan bagus,Staff Performance and Customer Service Attitude,Positive,,
d41a2e0c-f99a-44e5-a6ec-2863ec269b89,2025-10-05 06:13:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,1,Dissatisfied,1,1,1,,Baggage drop sangat lama,Queue Management and Waiting Times,Negative,,
d610a9c6-026e-44ba-b8b8-1d9c25d55146,2025-10-05 13:54:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,2,Dissatisfied,3,1,1,,"Counter hanya buka 2, dan antrian banyak.",Queue Management and Waiting Times,Negative,,
bf89debf-a4f1-4b9f-b8b6-8188efab2106,2025-10-07 14:30:00,API,General,,,,,,2,Dissatisfied,4,4,4,,Ok good,,Neutral,,
99078004-562c-40ce-92cb-38f205c698d4,2025-10-09 12:36:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,5,Satisfied,5,5,5,,,,,,
ecea9a37-67ad-48c7-81e7-7eb656364b6c,2025-10-10 19:33:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,5,Satisfied,5,5,5,,Cukup ramai namun kondusif,,Positive,,
c5068d03-8d95-44b8-8826-b4f06d3bc103,2025-10-11 21:47:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2F,API-CHECK IN-CGK T2-HCI F,5,Satisfied,5,5,5,,Sangat bagus dan ramah,Staff Performance and Customer Service Attitude,Positive,,
e38a6daa-32f4-4ff4-9c84-dab345bcd6e0,2025-10-12 11:28:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,1,Dissatisfied,1,1,1,,"Antri bagasi terlalu lama sementara konter yang lain kosong, antrian jawa, bali",Queue Management and Waiting Times,Negative,,
826d097a-a4e1-4c67-a8be-ec46427e93f1,2025-10-12 17:07:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 DOM,HCI.T3.DOM,4,Satisfied,4,1,1,,-,,Neutral,,
c17cdd0c-698c-4238-bb21-09ff7086782c,2025-10-15 14:33:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,1,Dissatisfied,1,1,1,,Petugas Avsec tidak sesuai SOP,Staff Performance and Customer Service Attitude,Negative,,
13c61815-5175-46cf-b15f-ae045d91743f,2025-10-17 09:38:00,API,General,API dan IAS,CGK T1,1,CHECK IN T1B,B.HCI,4,Satisfied,5,5,5,,Ramaaaah,,Neutral,,
645c6240-8ff9-4545-b115-375d919dc12f,2025-10-19 08:13:00,API,General,API dan IAS,CGK T3,1,CHECK IN T3 INT,HCI.T3.INT,5,Satisfied,5,5,5,,SQ Check In Person dengan nama Vanessa luar biasa sekali dan layak untuk dijadikan panutan untuk apa itu customer service yang baik.  Vanessa mengerti esensi dari customer service yang baik dan menggunakan akses dan wewenang yang dia miliki untuk memudahkan pelanggan dalam perjalanan.  Terima kasih Vanessa.  Anda luar biasa.,Staff Performance and Customer Service Attitude,Positive,,
88bdf736-882e-48ae-9617-493338d47d43,2025-10-20 11:38:00,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,1,Dissatisfied,4,4,2,,"Antrian menggular panjang, counter banyak tapi buka hanya 2 counter...tidak tersedia layanan khusus lansia dan anak kecil",Queue Management and Waiting Times|Facilities for Special Needs Passengers,,,
bc95d3f7-88c6-4f5f-9ab0-ac4ecc2784ec,2026-01-04 11:38:49,API,General,API,DPS,2,CHECK IN DOMESTIK SISI TIMUR,DPS-CI.DOM-TIMUR,5,Satisfied,5,5,5,,Good,,Positive,,Bahasa
6e847316-e243-49c0-8852-1b89aa27ca5f,2026-04-04 08:29:18,API,General,API dan IAS,CGK T2,1,CHECK IN T2D,API-CHECK IN-CGK T2-HCI D,1,Dissatisfied,,,,,,,,,English
deaafb28-dfed-4cbf-baa3-f759e8fc2d3b,2026-04-04 05:01:17,API,General,API dan IAS,CGK T2,1,CHECK IN T2E,API-CHECK IN-CGK T2-HCI E,1,Dissatisfied,5,1,5,,"Check In nya lama banget, bener-benar lama disetiap saat mau terbang selalu begitu apalagi dengan maskapai tertentu bisa lebih lama. kadang bingung apa yang diurus gitu sampai ngurus bagasi untuk 1 orang butuh 20menitan saya hitung-hitung. saya cek juga ini mba/masnya pelan banget kerjanya kayak niat ga niat kerja. orang kebandara ga cuma buat nunggu check in saja orang butuh duduk tenang juga dan istirahat capek ke bandara harus 3 jam sebelum dan For your information tiket domestik mahal banget and we paid much for it. if you think it again, do we deserve this kind of services?  thanks.",Queue Management and Waiting Times|Suggestions for Infrastructure and Service Improvements|Staff Performance and Customer Service Attitude,Negative,,Bahasa
